Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
12/1/2015,BARBADOS,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BELGIUM,559,52,2,398,0,0,0,0,0,0,0,0,357,0,0,9,273
12/1/2015,BELIZE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BENIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BOLIVIA,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BOSNIA AND HERZEGOVINA,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12/1/2015,BOTSWANA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BRAZIL,8,9,3,10,0,0,0,0,0,0,0,0,4,2,0,2,0
12/1/2015,BRITISH INDIAN OCEAN TERRITORY,0,254,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0
12/1/2015,BULGARIA,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
12/1/2015,BURKINA FASO,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BURMA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,BURUNDI,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12/1/2015,CAMBODIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2015,CAMEROON,2,6,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2015,CANADA,3,1,3,80,4,0,0,0,0,0,0,0,0,5,0,1,19
12/1/2015,CHAD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,CHILE,4,6,3,12,0,0,0,0,0,0,0,0,3,3,0,2,0
12/1/2015,CHINA,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,COLOMBIA,23,4,3,15,4,0,0,0,0,0,0,0,16,4,0,0,0
12/1/2015,CONGO (BRAZZAVILLE),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,CONGO (KINSHASA),2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,COSTA RICA,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
12/1/2015,COTE DIVOIRE,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,CROATIA,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,CUBA,135,520,128,0,6,0,0,148,0,0,0,0,12,176,0,1,75
12/1/2015,CYPRUS,2,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,CZECH REPUBLIC,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,DENMARK,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,DJIBOUTI,252,542,99,462,0,689,139,546,15,89,19,2,1,55,0,3,4
12/1/2015,DOMINICAN REPUBLIC,8,1,3,2,2,0,0,0,0,0,0,0,5,0,0,0,0
12/1/2015,ECUADOR,13,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,EGYPT,574,20,2,24,0,79,6,1,0,0,0,0,5,2,0,7,0
12/1/2015,EL SALVADOR,7,1,0,2,0,0,0,11,0,0,0,0,3,1,0,0,0
12/1/2015,ETHIOPIA,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
12/1/2015,FINLAND,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,FRANCE,20,7,6,16,0,0,0,0,0,0,0,0,4,2,0,1,0
12/1/2015,GABON,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,GEORGIA,8,0,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0
12/1/2015,GERMANY,21338,851,1006,12367,32,4,1,68,0,11,4,0,5911,38,24,1113,4208
12/1/2015,GHANA,4,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12/1/2015,GREECE,8,347,1,21,0,0,0,1,0,0,0,0,1,77,0,0,0
12/1/2015,GREENLAND,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,2,0
12/1/2015,GUAM,104,2761,17,2310,182,1110,501,181,0,30,0,29,127,1321,1,104,606
12/1/2015,GUATEMALA,20,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0
12/1/2015,GUINEA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,HAITI,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0
12/1/2015,HONDURAS,240,3,2,152,0,0,0,0,0,0,0,0,20,1,0,0,0
12/1/2015,HONG KONG,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,HUNGARY,4,0,0,61,0,0,0,0,0,1,0,0,3,0,0,1,0
12/1/2015,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2015,INDIA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,INDONESIA,3,8,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1
12/1/2015,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12/1/2015,IRAQ,2515,303,522,334,0,169,95,13,6,8,4,0,473,31,10,32,33
12/1/2015,IRELAND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,ISRAEL,8,3,3,17,0,3,0,0,0,0,0,0,12,2,0,1,6
12/1/2015,ITALY,4419,3922,11,3749,2,0,0,39,0,1,0,0,607,745,0,157,847
12/1/2015,JAMAICA,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,JAPAN,2806,41546,15540,11659,16,0,0,85,0,0,0,0,603,1537,562,755,2983
12/1/2015,JORDAN,1067,28,151,668,0,58,50,9,31,61,56,0,6,2,0,5,1
12/1/2015,KAZAKHSTAN,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,KENYA,23,8,2,8,0,23,2,18,0,0,0,0,2,5,0,0,0
12/1/2015,"KOREA, SOUTH",16075,242,140,8086,1,0,0,8,0,0,0,0,1963,35,5,232,947
12/1/2015,KOSOVO,17,4,11,30,0,489,150,0,1,0,0,0,1,1,0,0,2
12/1/2015,KUWAIT,6363,30,1053,1671,0,2420,1306,20,32,733,257,0,323,8,8,17,82
12/1/2015,KYRGYZSTAN,0,5,81,3,0,2,1,0,7,0,1,0,1,0,0,3,0
12/1/2015,LAOS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12/1/2015,LATVIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,LEBANON,105,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,LIBERIA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
12/1/2015,LIBYA,2,1,1,0,0,3,0,0,14,1,0,0,0,0,0,0,0
12/1/2015,LITHUANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,LUXEMBOURG,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
12/1/2015,MACEDONIA,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
12/1/2015,MADAGASCAR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,MALAYSIA,3,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2015,MALI,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,MALTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,MARSHALL ISLANDS,17,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
12/1/2015,MAURITANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,MAURITIUS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12/1/2015,MEXICO,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0
12/1/2015,MONGOLIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12/1/2015,MOROCCO,1,3,1,7,0,0,0,0,0,0,0,0,1,1,0,1,0
12/1/2015,NAMIBIA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,NEPAL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,NETHERLANDS,123,26,4,200,29,0,0,0,0,0,0,0,50,0,0,3,143
12/1/2015,NETHERLANDS ANTILLES (1991 - 2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2015,NEW ZEALAND,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
12/1/2015,NICARAGUA,6,0,0,1,0,0,0,0,0,0,0,0,19,0,1,7,3
12/1/2015,NIGER,0,0,0,54,0,0,0,0,0,0,11,0,0,0,0,0,0
12/1/2015,NIGERIA,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,NORTHERN MARIANA ISLANDS,0,0,0,0,3,0,87,0,0,0,0,0,3,0,0,0,0
12/1/2015,NORWAY,37,5,4,34,0,0,0,0,0,0,0,0,2,1,0,3,0
12/1/2015,OMAN,4,0,20,6,0,1,0,1,2,0,0,0,1,0,0,2,1
12/1/2015,PAKISTAN,16,7,54,38,0,0,1,5,1,1,1,0,2,0,0,1,2
12/1/2015,PANAMA (1980 - PRESENT),22,0,0,0,3,0,0,0,0,0,0,0,5,1,0,1,0
12/1/2015,PARAGUAY,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,PERU,12,17,2,4,0,0,0,0,0,0,0,0,5,4,0,0,0
12/1/2015,PHILIPPINES,27,4,5,11,0,0,0,0,0,0,0,0,1,11,0,2,1
12/1/2015,POLAND,20,1,2,26,0,0,0,0,0,0,0,0,6,0,0,0,0
12/1/2015,PORTUGAL,0,7,0,287,0,0,0,0,0,0,0,0,2,3,0,2,3
12/1/2015,PUERTO RICO,95,19,10,19,582,6749,4782,230,70,1147,0,33,1067,27,0,307,627
12/1/2015,QATAR,768,8,78,3999,0,531,234,49,18,601,320,0,42,2,1,63,14
12/1/2015,ROMANIA,4,13,277,0,0,0,0,0,1,0,0,0,21,0,0,1,1
12/1/2015,RUSSIA,8,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1
12/1/2015,RWANDA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SAUDI ARABIA,198,19,47,205,0,13,33,0,0,5,1,0,142,4,0,17,24
12/1/2015,SENEGAL,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12/1/2015,SERBIA (2008 - PRESENT),0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SEYCHELLES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/1/2015,SIERRA LEONE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SINGAPORE,8,123,4,31,8,0,0,2,0,0,0,0,2,125,0,0,16
12/1/2015,SLOVAKIA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SLOVENIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,SOMALIA,21,190,12,3,0,0,1,5,1,0,0,0,1,2,0,0,0
12/1/2015,SOUTH AFRICA,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12/1/2015,SOUTH SUDAN,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SPAIN,28,1440,117,414,0,1,0,7,0,2,1,0,3,230,2,13,157
12/1/2015,SRI LANKA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SUDAN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SURINAME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SWEDEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,SWITZERLAND,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,TAIWAN,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
12/1/2015,TAJIKISTAN,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2015,TANZANIA,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,THAILAND,44,8,207,30,0,0,0,1,0,0,0,0,4,4,0,3,3
12/1/2015,TIMOR-LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/1/2015,TRINIDAD AND TOBAGO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,TUNISIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,TURKEY,145,5,7,2076,0,0,0,0,0,15,158,0,12,1,0,95,125
12/1/2015,TURKMENISTAN,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,UGANDA,6,0,1,9,0,2,3,1,0,1,0,0,1,0,0,1,0
12/1/2015,UKRAINE,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12/1/2015,UNITED ARAB EMIRATES,334,10,109,1537,0,325,4,10,2,757,67,0,12,8,0,22,3
12/1/2015,UNITED KINGDOM,202,209,8,7954,24,0,0,31,0,0,0,0,39,24,0,486,699
12/1/2015,URUGUAY,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
12/1/2015,UZBEKISTAN,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,VENEZUELA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,VIETNAM,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4
12/1/2015,"VIRGIN ISLANDS, U.S.",0,1,0,0,31,794,25,0,0,65,0,0,136,0,0,4,0
12/1/2015,WAKE ISLAND,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,YEMEN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,ZAMBIA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,ZIMBABWE,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2015,UNKNOWN,3652,3554,2303,2665,2,316,803,741,3461,224,68,0,19,2,0,259,3
6/1/2014,ALABAMA,4739,101,142,2674,858,10428,4801,340,661,2145,1251,155,18410,87,6,2209,3462
6/1/2014,ALASKA,11667,41,18,7411,1934,1872,412,74,45,2018,405,58,2136,26,0,2269,340
6/1/2014,ARIZONA,4422,376,4749,9537,8,4997,3409,824,591,2442,1654,0,4102,173,461,2998,1144
6/1/2014,ARKANSAS,117,8,169,4932,22,7595,2120,186,180,1782,594,0,2385,8,0,1022,100
6/1/2014,ARMED FORCES EUROPE,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0
6/1/2014,ARMED FORCES PACIFIC,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0
6/1/2014,CALIFORNIA,7684,70230,58192,18983,4725,15708,15053,8422,4775,4261,7971,1035,8943,29058,4840,9998,6187
6/1/2014,COLORADO,23285,690,216,9817,41,3838,3477,917,434,1608,2859,16,4155,68,2,5965,1372
6/1/2014,CONNECTICUT,100,5947,64,30,765,3580,1301,347,254,1144,4,97,529,1061,1,223,644
6/1/2014,DELAWARE,51,22,22,3319,43,1535,537,103,173,1177,1615,9,286,1,1,1060,71
6/1/2014,DISTRICT OF COLUMBIA,1730,2529,2296,1757,1366,1447,536,113,429,1230,264,100,1398,9897,49,345,770
6/1/2014,FLORIDA,5632,24090,4568,22526,4728,9919,9603,6041,1511,1981,6177,1010,3799,11148,243,11792,2083
6/1/2014,GEORGIA,51271,5817,1403,8919,468,10788,7496,1485,1091,2727,3084,100,11819,2052,2138,14597,2952
6/1/2014,HAWAII,21759,14896,6229,5345,1322,3071,2332,653,62,2302,670,159,5121,9384,691,1770,1042
6/1/2014,IDAHO,46,39,41,3332,4,3172,739,169,112,1299,21,0,732,56,0,644,58
6/1/2014,ILLINOIS,996,12101,342,4436,143,9999,6063,2128,1329,2925,1445,90,6929,1125,9,3573,1236
6/1/2014,INDIANA,479,92,177,61,32,11947,3155,415,627,1791,1514,5,1786,3317,230,861,4140
6/1/2014,IOWA,100,24,72,24,32,7033,2278,134,134,1813,0,0,931,5,1,459,58
6/1/2014,KANSAS,18022,77,99,3077,113,5119,2578,136,207,2226,622,14,5529,5,1,1056,340
6/1/2014,KENTUCKY,33743,9,89,255,142,7238,4170,211,273,1192,5,57,8291,18,3,262,885
6/1/2014,LOUISIANA,8501,410,691,5507,1224,9426,2242,1259,3804,1406,1681,209,3407,534,288,1507,270
6/1/2014,MAINE,61,126,28,8,561,2126,503,108,147,1092,0,87,311,5470,0,268,692
6/1/2014,MARYLAND,8809,10043,1694,7883,863,4739,5416,3581,496,1654,1803,201,17069,15425,41,2967,8228
6/1/2014,MASSACHUSETTS,309,399,186,1091,1675,6136,3094,327,813,2176,2533,464,2296,148,5,3100,871
6/1/2014,MICHIGAN,395,227,244,89,1107,7871,3332,931,1050,2374,1,152,6654,32,12,800,1577
6/1/2014,MINNESOTA,303,150,116,37,127,10945,3079,625,464,2174,1411,31,1363,18,3,790,171
6/1/2014,MISSISSIPPI,462,4660,456,6158,274,9796,1925,610,59,2483,1595,166,3541,2473,0,2359,323
6/1/2014,MISSOURI,9362,323,1461,4144,188,8962,4625,1186,862,2274,1040,93,5578,54,116,1093,683
6/1/2014,MONTANA,58,6,28,3286,0,2674,797,113,47,990,32,0,530,2,0,753,43
6/1/2014,NEBRASKA,174,417,68,5155,18,3545,1403,333,174,968,216,0,1351,42,4,2721,95
6/1/2014,NEVADA,201,908,78,9858,3,3117,1606,394,215,1064,1011,0,457,286,1,1499,163
6/1/2014,NEW HAMPSHIRE,50,695,47,146,272,1724,964,271,182,1067,1,17,489,10,3,289,183
6/1/2014,NEW JERSEY,663,471,332,4416,1729,6234,3745,1301,1075,2422,2411,225,5343,2081,8,1993,626
6/1/2014,NEW MEXICO,731,70,59,11431,2,2841,780,187,116,937,274,0,2455,61,1,3433,392
6/1/2014,NEW YORK,16329,1988,660,326,1052,9822,8302,1906,1998,5395,1385,515,6649,110,28,2158,1979
6/1/2014,NORTH CAROLINA,42694,4414,45383,6483,1603,10042,6660,1106,822,1469,2719,216,9823,4162,3026,1374,2533
6/1/2014,NORTH DAKOTA,17,8,19,6463,0,3080,276,79,55,853,18,0,519,3,0,978,74
6/1/2014,OHIO,473,284,287,5426,403,11507,5422,1258,1048,4637,3627,278,1541,103,2,14064,8942
6/1/2014,OKLAHOMA,10814,1323,412,6738,45,6699,2193,528,341,2207,1700,3,5226,87,6,15144,1649
6/1/2014,OREGON,106,174,106,48,974,6160,624,481,340,2216,114,153,2156,25,2,604,17
6/1/2014,PENNSYLVANIA,831,664,399,212,332,15561,8426,836,1472,3648,1286,133,8294,5769,22,1022,7843
6/1/2014,RHODE ISLAND,128,2343,254,62,308,2150,500,620,130,1160,1,57,247,3757,3,190,104
6/1/2014,SOUTH CAROLINA,9446,7182,8106,7983,632,8994,4116,641,481,1334,2432,176,3534,3182,780,2130,776
6/1/2014,SOUTH DAKOTA,53,6,10,2939,0,3048,375,120,0,1038,30,0,520,1,0,783,51
6/1/2014,TENNESSEE,283,1412,148,177,163,9774,3719,1254,805,3384,3,67,3476,1129,3,1179,861
6/1/2014,TEXAS,73241,5966,1933,31973,1699,18943,15793,5059,3322,3149,5372,390,25553,1302,28,15732,4158
6/1/2014,UTAH,215,27,79,3456,0,5466,3208,310,239,1281,1209,0,1894,42,2,10860,1038
6/1/2014,VERMONT,43,11,11,46,25,2863,190,49,0,1100,0,9,315,3,0,276,30
6/1/2014,VIRGINIA,22783,69859,11518,12652,4252,7523,7461,5562,1403,1323,1781,605,18821,37102,5396,6236,22763
6/1/2014,WASHINGTON,27390,21669,745,6103,2004,6099,5608,2074,523,1995,2034,434,9432,16771,2,1524,1157
6/1/2014,WEST VIRGINIA,57,125,52,45,70,4098,1800,99,105,2218,0,19,1168,63,1,593,45
6/1/2014,WISCONSIN,291,53,121,52,307,7222,3974,379,455,2256,0,82,1859,49,2,549,115
6/1/2014,WYOMING,27,0,10,3016,0,1634,90,64,0,1111,35,0,249,1,0,737,41
6/1/2014,UNKNOWN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,AFGHANISTAN,23340,1097,7141,897,2,3735,3242,927,181,298,100,10,1462,221,41,143,245
6/1/2014,ALBANIA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ALGERIA,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,AMERICAN SAMOA,0,0,1,0,3,0,348,0,0,0,0,0,6,0,0,0,0
6/1/2014,ANGOLA,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ANTIGUA AND BARBUDA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ARGENTINA,2,8,8,7,0,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2014,ARMENIA,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,AUSTRALIA,32,79,1011,58,0,0,0,0,0,0,0,0,3,4,0,5,1
6/1/2014,AUSTRIA,5,0,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,AZERBAIJAN,3,1,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2014,"BAHAMAS, THE",1,48,7,0,9,0,0,0,0,0,0,0,0,2,0,0,0
6/1/2014,BAHRAIN,352,3281,956,50,308,63,32,302,45,39,3,0,17,239,0,0,95
6/1/2014,BANGLADESH,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BARBADOS,2,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,BELGIUM,617,113,26,436,0,0,0,0,0,0,3,0,330,0,0,6,104
6/1/2014,BELIZE,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BOLIVIA,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BOSNIA AND HERZEGOVINA,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,BOTSWANA,4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BRAZIL,6,10,31,11,0,0,0,0,0,0,0,0,7,2,0,0,0
6/1/2014,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BRITISH INDIAN OCEAN TERRITORY,0,503,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0
6/1/2014,BRUNEI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BULGARIA,2,3,7,4,0,0,0,0,0,1,0,0,3,0,0,1,0
6/1/2014,BURKINA FASO,0,0,11,29,0,0,0,0,0,0,1,0,0,0,0,0,0
6/1/2014,BURMA,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,BURUNDI,0,0,19,2,0,0,2,1,0,0,0,0,0,0,0,0,0
6/1/2014,CAMBODIA,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2014,CAMEROON,2,6,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6/1/2014,CANADA,8,41,10,79,4,0,0,0,0,0,0,0,0,4,0,1,25
6/1/2014,CHAD,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,CHILE,6,7,8,11,0,0,0,0,0,1,0,0,4,3,0,2,0
6/1/2014,CHINA,7,5,49,6,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,COLOMBIA,29,5,19,13,4,0,0,0,0,0,0,0,23,4,0,1,0
6/1/2014,CONGO (BRAZZAVILLE),5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,CONGO (KINSHASA),0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,COSTA RICA,0,1,7,0,1,0,0,1,0,0,0,0,3,0,0,0,0
6/1/2014,COTE DIVOIRE,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,CROATIA,4,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,CUBA,206,513,146,0,5,0,0,148,0,0,0,0,14,158,0,1,34
6/1/2014,CYPRUS,2,0,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,CZECH REPUBLIC,4,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0
6/1/2014,DENMARK,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,DJIBOUTI,809,545,61,568,0,20,81,390,2,27,94,1,1,43,1,4,1
6/1/2014,DOMINICAN REPUBLIC,5,1,8,2,2,0,0,0,0,0,0,0,4,0,0,0,0
6/1/2014,ECUADOR,9,1,7,3,2,0,0,0,0,0,0,0,2,0,0,1,0
6/1/2014,EGYPT,212,19,25,31,0,0,5,0,0,1,0,0,13,6,0,5,0
6/1/2014,EL SALVADOR,6,15,13,2,0,0,0,11,0,0,0,0,3,1,0,0,0
6/1/2014,ESTONIA,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ETHIOPIA,6,5,10,56,0,1,1,3,0,2,0,0,1,0,0,1,2
6/1/2014,FIJI,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,FINLAND,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,FRANCE,20,16,16,24,0,0,0,0,0,0,0,0,4,2,0,1,0
6/1/2014,GABON,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,"GAMBIA, THE",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,GEORGIA,7,0,40,1,0,0,0,0,0,0,0,0,3,0,0,1,0
6/1/2014,GERMANY,24106,483,367,13514,7,3,3,98,5,14,291,0,5897,41,23,1116,2246
6/1/2014,"GERMANY, FEDERAL REPUBLIC OF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,GHANA,3,9,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0
6/1/2014,GIBRALTAR,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,GREECE,8,342,7,26,0,0,0,0,0,0,0,0,2,59,0,0,0
6/1/2014,GREENLAND,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2014,GUAM,76,3355,82,2406,192,1181,515,151,0,358,288,0,165,1231,1,108,666
6/1/2014,GUATEMALA,13,1,6,2,0,0,0,1,0,0,0,0,3,1,0,0,0
6/1/2014,GUINEA,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
