Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
9/1/2016,NEVADA,153,959,46,8904,0,2746,1610,392,199,1142,1205,0,368,304,1,1536,172
9/1/2016,NEW HAMPSHIRE,50,254,63,147,259,1581,797,244,205,1129,2,16,451,12,3,333,184
9/1/2016,NEW JERSEY,626,459,316,4294,2054,6021,4137,1232,1158,2403,2330,200,5165,2256,8,2025,608
9/1/2016,NEW MEXICO,278,61,62,11376,4,2703,839,188,72,1008,236,1,2300,94,1,3581,404
9/1/2016,NEW YORK,16727,2054,655,373,1025,10041,8001,1665,1850,5602,1216,406,6594,110,31,2119,2001
9/1/2016,NORTH CAROLINA,43190,4178,40573,5646,1684,10060,6586,1104,793,1538,1828,186,10294,4701,2888,1195,2501
9/1/2016,NORTH DAKOTA,20,8,16,7049,1,2986,147,64,55,1005,31,0,477,3,1,1128,72
9/1/2016,OHIO,473,286,253,5245,399,11364,5504,1220,1018,4691,3497,242,1501,105,3,14469,9532
9/1/2016,OKLAHOMA,11263,1317,367,6529,43,6554,2272,457,320,2152,1793,3,5253,103,7,16916,1671
9/1/2016,OREGON,115,174,104,133,975,5820,593,486,343,2271,112,116,2274,27,3,638,18
9/1/2016,PENNSYLVANIA,996,709,400,224,314,15054,7996,856,1356,3863,1216,124,8069,6341,23,1081,8034
9/1/2016,RHODE ISLAND,153,2545,240,66,305,2000,536,559,99,938,3,42,218,4146,3,185,102
9/1/2016,SOUTH CAROLINA,11662,6917,10252,7015,756,8993,4269,613,400,1346,2270,158,3393,3213,754,1892,789
9/1/2016,SOUTH DAKOTA,65,4,8,3149,0,3088,355,85,0,1044,23,0,481,1,0,805,52
9/1/2016,TENNESSEE,334,1362,143,156,157,9533,3820,1221,704,3246,2,47,3099,1220,3,1108,618
9/1/2016,TEXAS,64308,6112,1971,37021,1720,17898,18066,5037,3223,3369,5375,342,25417,1389,32,15982,4514
9/1/2016,UTAH,170,28,109,3717,0,5345,3000,334,239,1411,1349,0,1816,46,2,12193,1062
9/1/2016,VERMONT,45,7,9,53,31,2672,157,49,0,1036,0,2,285,2,0,270,29
9/1/2016,VIRGINIA,22346,40188,10680,12285,4209,6647,7940,5204,1429,1318,1933,465,17984,40932,5129,5959,23940
9/1/2016,WASHINGTON,26616,10144,613,5713,1963,5813,5992,2104,575,1824,1967,386,9496,19059,2,1433,1217
9/1/2016,WEST VIRGINIA,60,6,43,32,68,4013,1606,74,83,2150,0,20,1186,4,1,516,48
9/1/2016,WISCONSIN,422,33,107,78,292,7206,3851,358,463,2290,0,84,1839,63,2,512,116
9/1/2016,WYOMING,38,1,7,2882,0,1459,83,62,0,1095,36,0,222,2,0,750,42
9/1/2016,UNKNOWN,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,AFGHANISTAN,6846,257,900,1020,4,609,677,188,123,57,122,0,992,180,40,245,229
9/1/2016,ALGERIA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,AMERICAN SAMOA,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0
9/1/2016,ANGOLA,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,ARGENTINA,0,4,7,8,0,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2016,ARMENIA,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9/1/2016,AUSTRALIA,32,78,928,74,0,0,0,0,0,0,0,0,5,6,0,4,1
9/1/2016,AUSTRIA,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,AZERBAIJAN,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2016,"BAHAMAS, THE",1,48,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BAHRAIN,41,4315,904,24,86,40,29,443,37,2,6,0,15,329,0,1,146
9/1/2016,BANGLADESH,3,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BARBADOS,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BASSAS DA INDIA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BELARUS,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BELGIUM,565,41,3,243,0,0,3,0,0,0,6,0,359,0,0,7,286
9/1/2016,BELIZE,1,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BOLIVIA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BOSNIA AND HERZEGOVINA,1,0,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0
9/1/2016,BOTSWANA,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BRAZIL,10,10,24,7,1,0,0,0,0,0,0,0,7,3,0,2,0
9/1/2016,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BRITISH INDIAN OCEAN TERRITORY,0,258,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0
9/1/2016,BRUNEI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BULGARIA,3,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0
9/1/2016,BURKINA FASO,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BURMA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,BURUNDI,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
9/1/2016,CAMBODIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2016,CAMEROON,5,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CANADA,6,39,13,77,4,0,0,0,0,0,0,0,0,5,0,1,22
9/1/2016,CHAD,4,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CHILE,5,6,0,12,0,0,0,0,0,1,0,0,1,3,0,1,0
9/1/2016,CHINA,6,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,COLOMBIA,26,4,15,17,4,0,0,1,0,0,0,0,17,4,0,1,0
9/1/2016,COMOROS,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CONGO (BRAZZAVILLE),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CONGO (KINSHASA),2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CORAL SEA ISLANDS,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,COSTA RICA,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2016,COTE DIVOIRE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,CROATIA,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,CUBA,141,524,126,0,6,0,0,128,0,0,0,0,10,184,0,1,79
9/1/2016,CYPRUS,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,CZECH REPUBLIC,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2016,DENMARK,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,DJIBOUTI,323,609,251,519,0,808,126,658,3,42,1,2,5,51,0,5,4
9/1/2016,DOMINICA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,DOMINICAN REPUBLIC,6,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2016,ECUADOR,12,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,EGYPT,310,23,1,22,0,163,3,0,0,0,0,0,5,3,0,8,0
9/1/2016,EL SALVADOR,7,22,587,1,0,0,0,5,0,0,0,0,3,1,0,0,0
9/1/2016,ESTONIA,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,ETHIOPIA,4,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,FIJI,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,FINLAND,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,FRANCE,23,12,3,18,0,0,0,0,0,0,0,0,4,2,0,2,0
9/1/2016,GABON,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,"GAMBIA, THE",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,GEORGIA,7,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0
9/1/2016,GERMANY,20611,879,1064,12048,10,35,1148,67,7,25,328,0,5994,39,23,1116,4105
9/1/2016,GHANA,3,0,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0
9/1/2016,GREECE,8,332,0,20,0,0,0,3,0,0,0,0,2,71,0,0,0
9/1/2016,GREENLAND,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,2,0
9/1/2016,GUAM,172,1803,0,2002,0,1085,0,5,0,361,281,0,118,1297,1,100,583
9/1/2016,GUATEMALA,21,0,6,1,0,0,0,0,0,0,0,0,4,1,0,0,0
9/1/2016,GUINEA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,HAITI,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0
9/1/2016,HONDURAS,234,2,1,160,0,0,0,0,0,0,0,0,21,1,0,0,0
9/1/2016,HONG KONG,3,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,HUNGARY,5,142,0,60,0,0,0,0,0,1,0,0,3,0,0,1,0
9/1/2016,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2016,INDIA,6,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,INDONESIA,3,11,8,2,0,0,0,0,0,1,0,0,1,1,0,0,1
9/1/2016,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9/1/2016,IRAQ,3080,300,810,436,0,259,401,25,7,14,20,0,501,31,10,35,34
9/1/2016,IRELAND,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,ISRAEL,9,6,1,16,0,0,0,0,0,0,0,0,12,2,0,1,6
9/1/2016,ITALY,4442,3673,341,3632,2,0,81,36,0,0,31,0,614,815,0,134,816
9/1/2016,JAMAICA,1,1,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,JAPAN,2717,11014,13521,11566,16,0,119,87,6,1,75,0,680,1597,592,772,3045
9/1/2016,JORDAN,578,22,158,798,0,413,83,13,22,79,17,0,6,2,0,7,1
9/1/2016,KAZAKHSTAN,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,KENYA,16,3,13,8,0,4,1,4,0,0,0,0,1,2,0,0,0
9/1/2016,KIRIBATI,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,"KOREA, SOUTH",15866,284,142,7897,1,0,210,7,0,0,66,0,1970,31,4,233,886
9/1/2016,KOSOVO,320,9,12,25,0,298,0,0,0,0,0,0,2,1,0,0,2
9/1/2016,KUWAIT,3673,133,1215,797,0,2350,2568,36,32,645,361,0,392,9,8,26,97
9/1/2016,KYRGYZSTAN,1,5,61,0,0,2,1,0,5,0,1,0,1,0,0,3,0
9/1/2016,LAOS,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9/1/2016,LATVIA,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,LEBANON,58,5,28,2,0,0,0,0,0,0,0,0,1,1,0,0,0
9/1/2016,LIBERIA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
9/1/2016,LIBYA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,LITHUANIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,LUXEMBOURG,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
9/1/2016,MACEDONIA,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
9/1/2016,MADAGASCAR,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MALAWI,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MALAYSIA,3,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1
9/1/2016,MALI,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MALTA,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MARSHALL ISLANDS,16,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
9/1/2016,MAURITANIA,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MAURITIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2016,MEXICO,15,6,27,4,2,0,0,0,0,0,0,0,1,0,0,9,0
9/1/2016,MOLDOVA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MONGOLIA,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9/1/2016,MOROCCO,3,3,0,8,0,0,0,0,0,0,0,0,3,1,0,0,0
9/1/2016,MOZAMBIQUE,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,NAMIBIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,NEPAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,NETHERLANDS,125,30,1,195,31,0,0,0,0,0,0,0,47,0,0,3,130
9/1/2016,NEW ZEALAND,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
9/1/2016,NICARAGUA,9,0,0,1,0,0,0,0,0,0,0,0,23,0,1,5,3
9/1/2016,NIGER,3,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
9/1/2016,NIGERIA,2,2,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,NORTHERN MARIANA ISLANDS,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
9/1/2016,NORWAY,31,5,6,35,0,0,0,0,0,0,0,0,1,1,0,3,0
9/1/2016,OMAN,4,1,14,7,0,1,0,1,0,0,0,0,0,0,0,2,1
9/1/2016,PAKISTAN,12,6,65,38,0,1,1,3,0,2,5,0,1,1,0,1,2
9/1/2016,PANAMA (1980 - PRESENT),27,4,0,0,3,0,0,0,0,0,0,0,5,1,0,1,0
9/1/2016,PARAGUAY,5,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,PERU,14,19,19,4,0,0,0,0,0,0,0,0,3,5,0,0,0
9/1/2016,PHILIPPINES,12,10,2,11,1,0,0,0,0,0,0,0,1,10,0,3,1
9/1/2016,POLAND,22,1,3,27,0,0,0,0,0,0,0,0,6,0,0,0,2
9/1/2016,PORTUGAL,1,10,0,186,0,0,0,0,0,0,0,0,4,4,0,4,1
9/1/2016,PUERTO RICO,92,23,0,20,7,6420,0,0,0,1178,0,0,1037,22,0,254,609
9/1/2016,QATAR,289,3,89,2835,0,493,171,51,6,966,557,0,34,2,1,126,21
9/1/2016,ROMANIA,4,16,655,7,0,0,0,0,0,0,0,0,22,9,0,1,0
9/1/2016,RUSSIA,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,RWANDA,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SAUDI ARABIA,238,21,36,76,0,9,49,0,0,9,1,0,170,4,0,24,27
9/1/2016,SENEGAL,3,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9/1/2016,SERBIA (2008 - PRESENT),0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SIERRA LEONE,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SINGAPORE,8,115,16,30,7,0,0,0,0,0,0,0,2,135,0,0,21
9/1/2016,SLOVAKIA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SLOVENIA,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,SOMALIA,8,81,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,SOUTH AFRICA,5,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1
9/1/2016,SPAIN,26,2709,116,421,0,0,0,21,0,0,2,0,4,248,3,12,151
9/1/2016,SRI LANKA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SUDAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SURINAME,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SVALBARD,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SWEDEN,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,SWITZERLAND,1,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,SYRIA,43,0,0,13,0,0,0,0,0,17,21,0,0,1,0,0,0
9/1/2016,TAIWAN,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0,0,4
9/1/2016,TAJIKISTAN,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9/1/2016,TANZANIA,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,THAILAND,45,9,214,28,0,0,0,1,0,0,0,0,5,3,0,3,3
9/1/2016,TIMOR-LESTE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/1/2016,TOGO,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,TONGA,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,TRINIDAD AND TOBAGO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,TUNISIA,6,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
9/1/2016,TURKEY,149,4,26,1960,0,0,0,0,0,0,5,0,8,1,0,31,58
9/1/2016,TURKMENISTAN,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,UGANDA,6,0,72,3,0,0,0,0,0,1,0,0,1,0,0,1,0
9/1/2016,UKRAINE,7,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1
9/1/2016,UNITED ARAB EMIRATES,221,11,98,1180,0,166,27,11,1,590,103,0,8,7,0,20,3
9/1/2016,UNITED KINGDOM,171,203,8,7983,39,9,41,18,0,1,95,0,35,28,0,495,677
9/1/2016,URUGUAY,2,4,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9/1/2016,UZBEKISTAN,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,VENEZUELA,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,VIETNAM,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
9/1/2016,"VIRGIN ISLANDS, BRITISH",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,"VIRGIN ISLANDS, U.S.",0,1,0,0,0,734,0,0,0,63,0,0,126,0,0,0,0
9/1/2016,WAKE ISLAND,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,YEMEN,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,ZAMBIA,1,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,ZIMBABWE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2016,UNKNOWN,5398,9233,8430,4215,741,426,6222,1188,3395,307,91,61,3,0,0,259,3
9/1/2017,ALABAMA,4579,131,151,2984,905,9640,4641,275,689,2246,1217,94,17467,111,5,2367,3449
9/1/2017,ALASKA,8355,49,19,6971,1908,1731,361,57,49,2007,350,38,2169,5,0,2302,306
9/1/2017,ARIZONA,4271,385,4331,9305,5,5305,3511,905,616,2486,2145,0,3797,183,456,3258,1165
9/1/2017,ARKANSAS,121,9,165,2875,20,5994,1703,147,143,1840,448,0,2209,7,0,998,106
9/1/2017,ARMED FORCES EUROPE,533,34003,18,221,37,0,0,134,0,0,0,0,0,0,0,0,0
9/1/2017,ARMED FORCES PACIFIC,0,46789,2140,0,0,0,1,216,0,0,0,0,0,0,0,0,0
9/1/2017,ARMED FORCES THE AMERICAS,0,4737,0,0,22,0,0,52,0,0,0,0,0,0,0,0,0
9/1/2017,CALIFORNIA,6567,44838,55101,17243,4624,14242,15910,7791,5423,4509,7466,826,8818,32549,4333,9790,6029
9/1/2017,COLORADO,25039,753,218,8404,46,3766,3660,894,405,1479,2966,6,4267,59,3,5472,1478
9/1/2017,CONNECTICUT,106,3780,59,32,664,3501,1331,405,273,1028,1,74,518,1125,0,224,633
9/1/2017,DELAWARE,68,19,16,3051,42,1532,481,123,157,1111,1562,6,214,2,2,1037,115
9/1/2017,DISTRICT OF COLUMBIA,1647,2536,2197,1767,1705,1336,491,103,635,1265,261,148,1316,10195,27,328,766
9/1/2017,FLORIDA,5349,21216,3483,21088,4726,9634,10042,5570,1632,2077,6578,854,3722,12353,261,12105,2157
9/1/2017,GEORGIA,47788,3566,1235,8248,485,11049,7761,1388,763,2690,3045,71,11542,2385,1833,14160,2902
9/1/2017,HAWAII,16313,7792,6370,4937,1208,3053,2472,611,281,2144,722,119,5137,10071,611,1674,1246
9/1/2017,IDAHO,52,38,29,3244,4,3053,734,157,113,1351,26,0,682,69,0,670,51
9/1/2017,ILLINOIS,928,14913,362,4229,135,9836,6476,2271,1305,3011,1448,52,6842,1026,28,3436,1190
9/1/2017,INDIANA,547,100,192,87,37,11637,2840,381,631,1831,1534,9,1904,3573,232,831,4337
9/1/2017,IOWA,94,21,66,32,35,6810,2026,152,128,1659,0,0,936,5,1,426,63
9/1/2017,KANSAS,18555,63,84,2799,103,4179,2578,107,189,1985,604,22,5424,5,1,999,331
9/1/2017,KENTUCKY,30960,8,80,209,161,6529,4227,250,257,1241,3,61,8646,18,3,303,979
9/1/2017,LOUISIANA,5953,397,669,4924,1179,9554,1960,1166,1226,1481,1428,179,3240,526,221,1589,267
9/1/2017,MAINE,41,161,27,10,572,1967,431,98,174,1078,0,56,286,6439,0,277,787
9/1/2017,MARYLAND,8341,9741,1780,8088,938,4489,6206,3497,570,1843,1826,165,16258,16467,105,3060,8192
9/1/2017,MASSACHUSETTS,372,386,167,1001,1647,5897,3298,269,823,2216,2187,369,2224,159,4,3098,807
9/1/2017,MICHIGAN,434,206,228,113,1107,8022,2853,859,963,2142,1,94,6775,32,7,718,1623
9/1/2017,MINNESOTA,160,142,116,50,129,10913,3176,593,454,2041,1338,26,1320,16,1,781,168
9/1/2017,MISSISSIPPI,442,4569,424,5788,331,9471,1795,598,76,2647,1522,91,3715,2413,0,2393,319
9/1/2017,MISSOURI,11369,320,1249,3934,200,8364,4757,1134,749,2263,1112,88,5352,54,117,1235,666
9/1/2017,MONTANA,59,4,24,3121,0,2552,699,104,67,989,23,0,454,1,0,787,48
9/1/2017,NEBRASKA,162,382,76,5212,17,3344,1231,274,148,1002,297,0,1308,44,4,2623,102
9/1/2017,NEVADA,146,885,51,9240,0,3266,1430,393,192,1118,1249,0,436,295,0,1503,167
9/1/2017,NEW HAMPSHIRE,55,223,77,126,276,1622,1066,241,198,962,1,7,451,11,3,309,179
9/1/2017,NEW JERSEY,631,446,370,4274,1948,5927,3935,1201,1212,2207,2303,188,5172,2310,9,1907,587
9/1/2017,NEW MEXICO,299,76,64,11042,4,2871,761,211,79,988,222,1,2245,98,1,3531,388
9/1/2017,NEW YORK,16427,2148,637,352,1024,10082,7635,1655,1773,5571,1323,347,6502,106,31,2103,1917
9/1/2017,NORTH CAROLINA,39322,4296,39924,5912,1721,10276,5938,1143,1056,1479,1707,177,10240,4566,2769,1166,2392
9/1/2017,NORTH DAKOTA,21,5,15,6541,1,2927,241,62,53,900,29,0,449,4,1,1060,75
9/1/2017,OHIO,495,274,258,5358,408,10810,5406,1199,1026,4916,3602,249,1444,103,2,14379,9582
9/1/2017,OKLAHOMA,11447,1338,434,6551,32,6457,2007,453,325,2158,1630,1,5112,116,5,16883,1715
9/1/2017,OREGON,119,164,114,141,1034,5609,567,459,372,2253,74,98,2254,21,3,625,19
9/1/2017,PENNSYLVANIA,961,690,379,223,327,15514,7526,868,1379,3848,996,113,8018,6549,20,1008,7942
9/1/2017,RHODE ISLAND,152,2597,222,72,328,1994,489,590,108,1044,2,46,214,4203,1,209,101
9/1/2017,SOUTH CAROLINA,11838,6823,10582,7407,857,9253,4091,604,412,1307,2050,145,3360,3263,738,1952,731
9/1/2017,SOUTH DAKOTA,62,1,9,2737,0,3154,342,86,0,951,22,0,474,1,0,758,45
9/1/2017,TENNESSEE,352,1294,128,163,158,9438,3522,1176,733,3302,3,32,2974,1211,3,1042,533
9/1/2017,TEXAS,63846,6170,2035,37116,1746,17519,18144,5026,3316,3269,5676,371,24830,1355,31,16003,4447
9/1/2017,UTAH,179,26,96,3678,0,5312,3048,377,253,1386,1359,0,1797,48,1,11968,1062
9/1/2017,VERMONT,50,10,12,58,38,2511,161,48,0,987,0,0,271,2,0,272,29
9/1/2017,VIRGINIA,23581,39400,10799,11368,4155,7248,7609,5467,1987,1254,1924,488,17739,40466,5043,5899,23672
9/1/2017,WASHINGTON,25642,11191,684,5771,2055,6040,5812,2163,630,1953,1789,336,9316,19020,3,1461,1218
9/1/2017,WEST VIRGINIA,55,5,44,27,66,4195,1536,73,78,1985,0,15,1212,2,1,474,46
9/1/2017,WISCONSIN,466,44,105,68,293,7198,3920,376,489,1944,0,73,1857,65,1,392,109
9/1/2017,WYOMING,35,1,8,3058,0,1541,81,68,0,1186,32,0,220,2,0,804,38
9/1/2017,ZZ-UNKNOWN,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,AFGHANISTAN,9371,239,1212,2504,3,799,620,201,123,102,124,0,774,84,7,170,167
9/1/2017,AKROTIRI,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,ALGERIA,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,AMERICAN SAMOA,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0
9/1/2017,ANGOLA,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,ARGENTINA,1,4,11,8,0,0,0,1,0,1,0,0,2,0,0,0,0
9/1/2017,ARMENIA,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9/1/2017,AUSTRALIA,31,68,1059,81,0,0,0,0,0,0,0,0,3,7,0,4,2
9/1/2017,AUSTRIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2017,AZERBAIJAN,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
